node_id,betweenness_centrality,longitude,latitude,rank,criticality
4411834611,4.5290040048557456e-05,3.39344,6.6147078,46438,Low
7300759311,4.5290040048557456e-05,3.7923914,6.4775642,46438,Low
7300759290,4.5290040048557456e-05,3.7953848,6.4782198,46438,Low
2351092602,4.5290040048557456e-05,3.3782712,6.572925,46438,Low
6981527339,4.5290040048557456e-05,3.4310488,6.6107561,46438,Low
13907159811,4.5290040048557456e-05,3.5440589,6.434318,46438,Low
3965452002,4.5290040048557456e-05,3.2628683,6.6933353,46438,Low
3732071332,4.5290040048557456e-05,3.7351176,6.4779777,46438,Low
4543612368,4.5290040048557456e-05,3.2068443,6.580606,46438,Low
10050929180,4.5290040048557456e-05,3.6413569,6.6808931,46438,Low
7300726359,4.5290040048557456e-05,3.7987885,6.4826332,46438,Low
4360761506,4.5290040048557456e-05,3.1342878,6.4497874,46438,Low
4360761577,4.5290040048557456e-05,3.1427076,6.4538219,46438,Low
7300734266,4.5290040048557456e-05,3.7923894,6.4822786,46438,Low
5550259163,4.5290040048557456e-05,3.5861631,6.5920326,46438,Low
5550205111,4.5290040048557456e-05,3.5855502,6.6040026,46438,Low
13825144289,4.5290040048557456e-05,3.6477868,6.458716,46438,Low
6946466943,4.5290040048557456e-05,3.4305229,6.6042224,46438,Low
10245431859,4.5290040048557456e-05,3.49744,6.4513197,46438,Low
13702389308,4.5290040048557456e-05,3.66843,6.6167827,46438,Low
5545684094,4.5290040048557456e-05,3.5089902,6.6054563,46438,Low
4360760729,4.5290040048557456e-05,3.1421615,6.4524046,46438,Low
3742523006,4.5290040048557456e-05,3.2271808,6.503415,46438,Low
2873909721,4.5290040048557456e-05,3.970205,6.5924748,46438,Low
2873909720,4.5290040048557456e-05,3.9673825,6.5918215,46438,Low
4401906622,4.5290040048557456e-05,3.5786276,6.4850797,46438,Low
5437114252,4.5290040048557456e-05,3.6276568,6.6404064,46438,Low
4453660727,4.5290040048557456e-05,3.4877536,6.5920852,46438,Low
5620946289,4.5290040048557456e-05,3.3734451,6.5500453,46438,Low
10113415322,4.5290040048557456e-05,3.7671797,6.4819749,46438,Low
5476147421,4.5290040048557456e-05,3.4851672,6.5422257,46438,Low
2272590897,4.5290040048557456e-05,3.3960673,6.5116876,46438,Low
2271601047,4.5290040048557456e-05,3.3971598,6.5081983,46438,Low
5573327730,4.5290040048557456e-05,3.1268482,6.4785409,46438,Low
2989376312,4.5290040048557456e-05,3.5334012,6.4397493,46438,Low
1785440415,4.5290040048557456e-05,3.3046767,6.4640838,46438,Low
5431463678,4.5290040048557456e-05,3.1223015,6.4660205,46438,Low
5431463632,4.5290040048557456e-05,3.1241151,6.4637831,46438,Low
4396101828,4.5290040048557456e-05,3.385184,6.569767,46438,Low
10828769597,4.5290040048557456e-05,4.0122682,6.5974594,46438,Low
5430613869,4.5290040048557456e-05,3.6014825,6.6385974,46438,Low
4396101810,4.5290040048557456e-05,3.3913623,6.5661645,46438,Low
7300723598,4.5290040048557456e-05,3.8012884,6.4877896,46438,Low
7300723569,4.5290040048557456e-05,3.8036366,6.4902112,46438,Low
7300723549,4.5290040048557456e-05,3.8062718,6.4907509,46438,Low
2351092440,4.5290040048557456e-05,3.3761763,6.5755424,46438,Low
13798512885,4.5290040048557456e-05,3.225301,6.5029099,46438,Low
5431624738,4.5290040048557456e-05,3.5516337,6.6715821,46438,Low
3732071276,4.5290040048557456e-05,3.7300558,6.4757241,46438,Low
4359418643,4.5290040048557456e-05,3.1269813,6.4983778,46438,Low
7300715715,4.5290040048557456e-05,3.8067842,6.4790247,46438,Low
5547827018,4.5290040048557456e-05,3.3017574,6.5412949,46438,Low
12012067227,4.5290040048557456e-05,4.1168518,6.4193443,46438,Low
10081626735,4.5290040048557456e-05,3.5427399,6.6836192,46438,Low
4350222075,4.5290040048557456e-05,3.3339878,6.5687586,46438,Low
1489163613,4.5290040048557456e-05,3.3473788,6.6375171,46438,Low
1489163605,4.5290040048557456e-05,3.350563,6.6363936,46438,Low
4543612083,4.5290040048557456e-05,3.4682464,6.6467825,46438,Low
4401906601,4.5290040048557456e-05,3.5737292,6.482056,46438,Low
5556914312,4.5290040048557456e-05,3.5989383,6.6178821,46438,Low
1484763471,4.5290040048557456e-05,3.4063897,6.5484901,46438,Low
11760222861,4.5290040048557456e-05,3.2447931,6.4763384,46438,Low
2271071827,4.5290040048557456e-05,3.3866576,6.5081011,46438,Low
4453660707,4.5290040048557456e-05,3.492334,6.5972549,46438,Low
2989376323,4.5290040048557456e-05,3.555038,6.4498132,46438,Low
3732992216,4.5290040048557456e-05,3.7305951,6.4642563,46438,Low
5476077299,4.5290040048557456e-05,3.4876361,6.5542728,46438,Low
10246178757,4.5290040048557456e-05,3.5421822,6.4353679,46438,Low
4395544463,4.5290040048557456e-05,3.356735,6.471565,46438,Low
4411771952,4.5290040048557456e-05,3.1763089,6.507241,46438,Low
5476001901,4.5290040048557456e-05,3.4035589,6.6202945,46438,Low
12632594741,4.5290040048557456e-05,3.4295663,6.6105159,46438,Low
11959321445,4.5290040048557456e-05,3.2454588,6.4521886,46438,Low
5442597418,4.5290040048557456e-05,3.5445083,6.5896544,46438,Low
1489163827,4.5290040048557456e-05,3.3514324,6.6396398,46438,Low
9031892339,4.5290040048557456e-05,3.5720487,6.6293096,46438,Low
4359418578,4.5290040048557456e-05,3.1418227,6.4970035,46438,Low
9031754811,4.5290040048557456e-05,3.556366,6.6033307,46438,Low
13732123514,4.5290040048557456e-05,3.5185097,6.6515654,46438,Low
5575292639,4.5290040048557456e-05,3.6235684,6.4789687,46438,Low
4359418611,4.5290040048557456e-05,3.1368678,6.4971665,46438,Low
5391445423,4.5290040048557456e-05,3.7604195,6.453266,46438,Low
4569518804,4.5290040048557456e-05,3.2419404,6.6189111,46438,Low
5475994715,4.5290040048557456e-05,3.4469266,6.6661807,46438,Low
1507967628,4.5290040048557456e-05,3.2931376,6.5714024,46438,Low
7367698056,4.5290040048557456e-05,3.4560081,6.4292212,46438,Low
7300644481,4.5290040048557456e-05,3.8078811,6.4778947,46438,Low
13779861178,4.5290040048557456e-05,3.4278908,6.4610809,46438,Low
5610524885,4.5290040048557456e-05,3.2470243,6.4979481,46438,Low
4543612224,4.5290040048557456e-05,3.4742735,6.6480685,46438,Low
1489163967,4.5290040048557456e-05,3.3615896,6.6356663,46438,Low
1489163943,4.5290040048557456e-05,3.3490987,6.6505539,46438,Low
5431607903,4.5290040048557456e-05,3.1154058,6.4620446,46438,Low
5431607893,4.5290040048557456e-05,3.116181,6.4627074,46438,Low
4401906482,4.5290040048557456e-05,3.5808893,6.4741033,46438,Low
3732992179,4.5290040048557456e-05,3.7339133,6.463249,46438,Low
4549897615,4.5290040048557456e-05,3.5095626,6.6622757,46438,Low
13720314110,4.5290040048557456e-05,3.2511105,6.4744082,46438,Low
3735677260,4.5290040048557456e-05,3.7564296,6.4880091,46438,Low
5473483080,4.5290040048557456e-05,3.5621399,6.58039,46438,Low
5575301386,4.5290040048557456e-05,3.6289684,6.4762085,46438,Low
3735677269,4.5290040048557456e-05,3.7554967,6.4884268,46438,Low
7300620005,4.5290040048557456e-05,3.817918,6.4859165,46438,Low
5575541685,4.5290040048557456e-05,3.6244468,6.4728986,46438,Low
5575441543,4.5290040048557456e-05,3.6397845,6.4728723,46438,Low
5575441313,4.5290040048557456e-05,3.6302143,6.4778437,46438,Low
4567113241,4.5290040048557456e-05,3.2436092,6.6549048,46438,Low
2989376093,4.5290040048557456e-05,3.5280953,6.4329182,46438,Low
5505809536,4.5290040048557456e-05,3.608237,6.5776502,46438,Low
1430600996,4.5290040048557456e-05,3.4138734,6.4435626,46438,Low
5573494800,4.5290040048557456e-05,3.1232446,6.4756519,46438,Low
5573493720,4.5290040048557456e-05,3.1213329,6.4786535,46438,Low
1430600934,4.5290040048557456e-05,3.4103389,6.4508815,46438,Low
4562374412,4.5290040048557456e-05,3.5319001,6.6166154,46438,Low
4552892052,4.5290040048557456e-05,3.4733077,6.6813915,46438,Low
7330710680,4.5290040048557456e-05,3.9914944,6.6599954,46438,Low
7330710665,4.5290040048557456e-05,3.9905962,6.6585104,46438,Low
13394235928,4.5290040048557456e-05,3.5573776,6.4479102,46438,Low
2297333912,4.5290040048557456e-05,3.1959086,6.4846821,46438,Low
4359416545,4.5290040048557456e-05,3.1419127,6.4841583,46438,Low
5575541686,4.5290040048557456e-05,3.6145587,6.4887065,46438,Low
10102329869,4.5290040048557456e-05,3.6484146,6.6015638,46438,Low
4359407730,4.5290040048557456e-05,3.1347807,6.4607255,46438,Low
5488759751,4.5290040048557456e-05,3.2322438,6.5074538,46438,Low
13379854212,4.5290040048557456e-05,3.5627501,6.4418454,46438,Low
1489163935,4.5290040048557456e-05,3.3490682,6.6544186,46438,Low
7352804181,4.5290040048557456e-05,3.1678474,6.4545758,46438,Low
7300607631,4.5290040048557456e-05,3.8083009,6.4915184,46438,Low
10198393731,4.5290040048557456e-05,4.0144214,6.465534,46438,Low
4450860299,4.5290040048557456e-05,3.477947,6.6253802,46438,Low
4450821471,4.5290040048557456e-05,3.4801829,6.6146309,46438,Low
4414846906,4.5290040048557456e-05,3.4179051,6.606984,46438,Low
4394231813,4.5290040048557456e-05,3.3778191,6.4917236,46438,Low
5391546568,4.5290040048557456e-05,3.7350699,6.4750171,46438,Low
4537826898,4.5290040048557456e-05,3.3524376,6.6482299,46438,Low
4448458936,4.5290040048557456e-05,3.2582131,6.6849992,46438,Low
9591999059,4.5290040048557456e-05,3.6560628,6.66351,46438,Low
4549876114,4.5290040048557456e-05,3.5031058,6.6446838,46438,Low
9685869791,4.5290040048557456e-05,3.6169275,6.5802952,46438,Low
4349901217,4.5290040048557456e-05,3.2885864,6.4860194,46438,Low
12632809718,4.5290040048557456e-05,3.1138824,6.4654826,46438,Low
1476543692,4.5290040048557456e-05,3.3956901,6.5702158,46438,Low
9004953572,4.5290040048557456e-05,3.8380875,6.4768094,46438,Low
1486218063,4.5290040048557456e-05,3.3901854,6.6375164,46438,Low
8896281429,4.5290040048557456e-05,3.648133,6.44071,46438,Low
13702335650,4.5290040048557456e-05,3.2158539,6.4788193,46438,Low
7266991602,4.5290040048557456e-05,3.5103716,6.6706544,46438,Low
4396101011,4.5290040048557456e-05,3.3898723,6.5668752,46438,Low
12587239913,4.5290040048557456e-05,3.6990693,6.6647115,46438,Low
12582465471,4.5290040048557456e-05,3.5943686,6.6046169,46438,Low
4348912625,4.5290040048557456e-05,3.2964266,6.4537366,46438,Low
4359407781,4.5290040048557456e-05,3.1376561,6.4718742,46438,Low
3745721935,4.5290040048557456e-05,3.8493315,6.4745953,46438,Low
3971452336,4.5290040048557456e-05,3.3882174,6.5612662,46438,Low
5431644250,4.5290040048557456e-05,3.113098,6.4598732,46438,Low
4396100949,4.5290040048557456e-05,3.3883084,6.5620703,46438,Low
4401906422,4.5290040048557456e-05,3.5753751,6.4752942,46438,Low
1784082019,4.5290040048557456e-05,3.3244933,6.4370268,46438,Low
9771185680,4.5290040048557456e-05,3.3132345,6.6439993,46438,Low
3210661557,4.5290040048557456e-05,3.6619795,6.4976071,46438,Low
7306909191,4.5290040048557456e-05,3.8879102,6.5386363,46438,Low
7306888172,4.5290040048557456e-05,3.884241,6.5379274,46438,Low
5437114716,4.5290040048557456e-05,3.6147977,6.6488323,46438,Low
4347617780,4.5290040048557456e-05,3.2435073,6.5736776,46438,Low
7348694617,4.5290040048557456e-05,3.1549841,6.484271,46438,Low
5603619112,4.5290040048557456e-05,3.5558106,6.4564423,46438,Low
5590314692,4.5290040048557456e-05,3.2573617,6.6344219,46438,Low
1489181490,4.5290040048557456e-05,3.3528782,6.6388361,46438,Low
7348694857,4.5290040048557456e-05,3.1875611,6.4501164,46438,Low
13717562151,4.5290040048557456e-05,3.3846487,6.5171618,46438,Low
5431611647,4.5290040048557456e-05,3.1148197,6.4628106,46438,Low
11330387527,4.5290040048557456e-05,3.293585,6.6022454,46438,Low
13119735531,4.5290040048557456e-05,3.4801461,6.4653286,46438,Low
4553095423,4.5290040048557456e-05,3.2922591,6.6066955,46438,Low
2298392674,4.5290040048557456e-05,3.2704982,6.6563211,46438,Low
3211435297,4.5290040048557456e-05,3.7176409,6.500065,46438,Low
12811289376,4.5290040048557456e-05,3.3691824,6.4653113,46438,Low
13657616949,4.5290040048557456e-05,3.2724556,6.4964062,46438,Low
12888836459,4.5290040048557456e-05,3.3661904,6.4652674,46438,Low
1491951523,4.5290040048557456e-05,3.3395205,6.6489055,46438,Low
3303664338,4.5290040048557456e-05,3.5519345,6.4605801,46438,Low
1491951621,4.5290040048557456e-05,3.3352456,6.6482153,46438,Low
12868335701,4.5290040048557456e-05,3.3472189,6.4794433,46438,Low
7157630959,4.5290040048557456e-05,3.8294435,6.4774056,46438,Low
4394208496,4.5290040048557456e-05,3.2174968,6.5595315,46438,Low
5431619256,4.5290040048557456e-05,3.1147759,6.4688525,46438,Low
1580794140,4.5290040048557456e-05,3.3684266,6.4380065,46438,Low
5480055489,4.5290040048557456e-05,3.5393096,6.6829237,46438,Low
4337104439,4.5290040048557456e-05,3.1388781,6.4642564,46438,Low
10266600341,4.5290040048557456e-05,3.5932371,6.6243057,46438,Low
4395358124,4.5290040048557456e-05,3.2711661,6.5499137,46438,Low
1484784213,4.5290040048557456e-05,3.3899731,6.5581141,46438,Low
4411771967,4.5290040048557456e-05,3.1655486,6.503407,46438,Low
2272591084,4.5290040048557456e-05,3.3982211,6.5190336,46438,Low
4415623780,4.5290040048557456e-05,3.1547061,6.4623617,46438,Low
3732992408,4.5290040048557456e-05,3.7300388,6.4665625,46438,Low
4415623783,4.5290040048557456e-05,3.1576245,6.4633456,46438,Low
11782896931,4.5290040048557456e-05,3.3424901,6.457294,46438,Low
5514599867,4.5290040048557456e-05,3.6004519,6.5614232,46438,Low
5498904777,4.5290040048557456e-05,3.644023,6.5884355,46438,Low
10818930029,4.5290040048557456e-05,3.628575,6.477871,46438,Low
4552796387,4.5290040048557456e-05,3.4970748,6.6044715,46438,Low
5438176508,4.5290040048557456e-05,3.5304777,6.5765957,46438,Low
3747350715,4.5290040048557456e-05,3.7131475,6.4711909,46438,Low
1491951477,4.5290040048557456e-05,3.3312418,6.6496277,46438,Low
5430937979,4.5290040048557456e-05,3.6033037,6.6249844,46438,Low
7347149599,4.5290040048557456e-05,3.223592,6.4480549,46438,Low
3228611770,4.5290040048557456e-05,3.5508684,6.4512413,46438,Low
5577638528,4.5290040048557456e-05,3.5947338,6.5036079,46438,Low
4565653114,4.5290040048557456e-05,3.5835798,6.5067757,46438,Low
13332846639,4.5290040048557456e-05,3.7804905,6.4851636,46438,Low
11436673480,4.5290040048557456e-05,3.5409896,6.4291239,46438,Low
4395948187,4.5290040048557456e-05,3.3730937,6.5223116,46438,Low
2297516459,4.5290040048557456e-05,3.3259727,6.5075155,46438,Low
3732560721,4.5290040048557456e-05,3.7012934,6.481207,46438,Low
9406967308,4.5290040048557456e-05,3.8672649,6.4841405,46438,Low
5480557851,4.5290040048557456e-05,3.2305743,6.6014305,46438,Low
4395948218,4.5290040048557456e-05,3.3839711,6.531872,46438,Low
5483138589,4.5290040048557456e-05,3.6356914,6.5772952,46438,Low
2297534854,4.5290040048557456e-05,3.3246447,6.5125043,46438,Low
2297534908,4.5290040048557456e-05,3.3222833,6.5159307,46438,Low
4565653098,4.5290040048557456e-05,3.5807409,6.5027495,46438,Low
4565653093,4.5290040048557456e-05,3.5792252,6.5039099,46438,Low
5573493694,4.5290040048557456e-05,3.1221222,6.4794803,46438,Low
5415913653,4.5290040048557456e-05,3.6722868,6.6351724,46438,Low
3996776621,4.5290040048557456e-05,3.37759,6.6235636,46438,Low
4553068168,4.5290040048557456e-05,3.203716,6.5620374,46438,Low
3747461747,4.5290040048557456e-05,3.7499453,6.4551618,46438,Low
4350845489,4.5290040048557456e-05,3.2768333,6.6032925,46438,Low
10267742995,4.5290040048557456e-05,3.6772666,6.6717329,46438,Low
2334354653,4.5290040048557456e-05,3.4046245,6.5919753,46438,Low
5476041282,4.5290040048557456e-05,3.6638305,6.6541974,46438,Low
13654036284,4.5290040048557456e-05,3.2496361,6.5005341,46438,Low
10184356955,4.5290040048557456e-05,4.232075,6.4134428,46438,Low
3228611809,4.5290040048557456e-05,3.5570428,6.4251936,46438,Low
13654036292,4.5290040048557456e-05,3.253149,6.4950652,46438,Low
4337104398,4.5290040048557456e-05,3.1450133,6.4730857,46438,Low
1784752727,4.5290040048557456e-05,3.3299404,6.4519561,46438,Low
5431643792,4.5290040048557456e-05,3.1172012,6.4579765,46438,Low
10186723318,4.5290040048557456e-05,4.2900363,6.3835295,46438,Low
13766412196,4.5290040048557456e-05,3.5188123,6.6238069,46438,Low
4541388144,4.5290040048557456e-05,3.4693649,6.6382564,46438,Low
2298371710,4.5290040048557456e-05,3.3204781,6.6374891,46438,Low
5428830033,4.5290040048557456e-05,3.5611179,6.425691,46438,Low
4565158134,4.5290040048557456e-05,3.543481,6.604669,46438,Low
4565158130,4.5290040048557456e-05,3.5452782,6.6053228,46438,Low
5437114638,4.5290040048557456e-05,3.6178263,6.6504133,46438,Low
4394187798,4.5290040048557456e-05,3.2887551,6.6067087,46438,Low
5437114916,4.5290040048557456e-05,3.6142588,6.6375121,46438,Low
7612447167,4.5290040048557456e-05,3.9744359,6.6743742,46438,Low
5456697115,4.5290040048557456e-05,3.5267588,6.5399227,46438,Low
5437115014,4.5290040048557456e-05,3.63027,6.6420882,46438,Low
1578632448,4.5290040048557456e-05,3.302788,6.5787176,46438,Low
5431680367,4.5290040048557456e-05,3.125724,6.4585902,46438,Low
5431611755,4.5290040048557456e-05,3.1079762,6.4642431,46438,Low
3996776645,4.5290040048557456e-05,3.3748942,6.623234,46438,Low
4553095414,4.5290040048557456e-05,3.2883566,6.6084343,46438,Low
10033207881,4.5290040048557456e-05,3.2793492,6.4319536,46438,Low
11299188874,4.5290040048557456e-05,3.6169454,6.5832051,46438,Low
2166708401,4.5290040048557456e-05,3.3449477,6.4899427,46438,Low
4567112879,4.5290040048557456e-05,3.2436711,6.6613438,46438,Low
13640503712,4.5290040048557456e-05,3.3493698,6.4469036,46438,Low
12920484207,4.5290040048557456e-05,3.4589061,6.4605917,46438,Low
5577670899,4.5290040048557456e-05,3.5994615,6.5068571,46438,Low
6985326138,4.5290040048557456e-05,3.8552537,6.4872108,46438,Low
11952897886,4.5290040048557456e-05,3.5965942,6.6440564,46438,Low
5594454200,4.5290040048557456e-05,3.2654286,6.6161189,46438,Low
2334354324,4.5290040048557456e-05,3.401068,6.5930119,46438,Low
1583371666,4.5290040048557456e-05,3.3543632,6.452645,46438,Low
10566990437,4.5290040048557456e-05,3.2003058,6.5147414,46438,Low
1578632347,4.5290040048557456e-05,3.2997166,6.5847572,46438,Low
7427544723,4.5290040048557456e-05,3.4002102,6.5609844,46438,Low
3747839548,4.5290040048557456e-05,3.8728296,6.4399533,46438,Low
4403416337,4.5290040048557456e-05,3.3790227,6.6092939,46438,Low
12635202928,4.5290040048557456e-05,3.2847849,6.5561005,46438,Low
3179614151,4.5290040048557456e-05,3.2355901,6.5711869,46438,Low
7334101699,4.5290040048557456e-05,3.982957,6.6315718,46438,Low
2297273427,4.5290040048557456e-05,3.2566963,6.4329698,46438,Low
4357965143,4.5290040048557456e-05,3.1670385,6.4854427,46438,Low
5478504362,4.5290040048557456e-05,3.5313146,6.6834569,46438,Low
10289317829,4.5290040048557456e-05,3.6050783,6.6577498,46438,Low
7331110159,4.5290040048557456e-05,3.4849068,6.4243827,46438,Low
9873612926,4.5290040048557456e-05,3.2725371,6.6092039,46438,Low
5018937903,4.5290040048557456e-05,3.4129883,6.4072498,46438,Low
5610607181,4.5290040048557456e-05,3.3523003,6.6363744,46438,Low
8932688482,4.5290040048557456e-05,3.6253302,6.4796751,46438,Low
5616502223,4.5290040048557456e-05,3.3804068,6.5947437,46438,Low
4414802146,4.5290040048557456e-05,3.3896255,6.6158204,46438,Low
1060341612,4.5290040048557456e-05,3.4318311,6.4283715,46438,Low
4570688739,4.5290040048557456e-05,3.2794554,6.5172164,46438,Low
2273196459,4.5290040048557456e-05,3.373883,6.5152578,46438,Low
3745522162,4.5290040048557456e-05,3.3814967,6.59845,46438,Low
4565651041,4.5290040048557456e-05,3.5875844,6.4955713,46438,Low
4565651036,4.5290040048557456e-05,3.5934819,6.4958031,46438,Low
3004649275,4.5290040048557456e-05,3.6072545,6.506698,46438,Low
4353755836,4.5290040048557456e-05,4.0114466,6.6068836,46438,Low
13702383859,4.5290040048557456e-05,3.681234,6.4413106,46438,Low
4555481963,4.5290040048557456e-05,3.5370049,6.6619968,46438,Low
7118415014,4.5290040048557456e-05,3.2249498,6.4593732,46438,Low
4401895382,4.5290040048557456e-05,3.3197189,6.6432993,46438,Low
11656084894,4.5290040048557456e-05,3.2365084,6.512958,46438,Low
5482524640,4.5290040048557456e-05,3.3196226,6.6014624,46438,Low
4411834443,4.5290040048557456e-05,3.3826739,6.6290273,46438,Low
3743527817,4.5290040048557456e-05,3.3275714,6.5477361,46438,Low
12048662980,4.5290040048557456e-05,3.8989832,6.4397895,46438,Low
13520875835,4.5290040048557456e-05,3.1221366,6.477198,46438,Low
6807651602,4.5290040048557456e-05,3.5234616,6.4445307,46438,Low
4372475184,4.5290040048557456e-05,3.2452044,6.614028,46438,Low
4344762341,4.5290040048557456e-05,3.2316688,6.5149053,46438,Low
12920585453,4.5290040048557456e-05,3.2749417,6.4362737,46438,Low
13570525287,4.5290040048557456e-05,3.4413446,6.4650453,46438,Low
10175581179,4.5290040048557456e-05,4.1572119,6.4213507,46438,Low
4403341454,4.5290040048557456e-05,3.3284884,6.6299971,46438,Low
11947383614,4.5290040048557456e-05,3.6394921,6.6204337,46438,Low
4351593698,4.5290040048557456e-05,3.2076312,6.5497703,46438,Low
10289317901,4.5290040048557456e-05,3.608522,6.655145,46438,Low
5564016933,4.5290040048557456e-05,3.2779759,6.5797611,46438,Low
5562470688,4.5290040048557456e-05,3.2717917,6.580301,46438,Low
6807137127,4.5290040048557456e-05,3.4857586,6.4287534,46438,Low
6807137125,4.5290040048557456e-05,3.4856299,6.4279298,46438,Low
2297503973,4.5290040048557456e-05,3.1770067,6.5083615,46438,Low
5396119053,4.5290040048557456e-05,3.630191,6.4622113,46438,Low
6807502363,4.5290040048557456e-05,3.5158771,6.4325969,46438,Low
4351593729,4.5290040048557456e-05,3.2092991,6.5544245,46438,Low
8733706686,4.5290040048557456e-05,3.4840109,6.5808661,46438,Low
5424857480,4.5290040048557456e-05,3.7034011,6.6271784,46438,Low
4416159245,4.5290040048557456e-05,3.5218922,6.4546589,46438,Low
11782585809,4.5290040048557456e-05,3.250418,6.5060836,46438,Low
5396118114,4.5290040048557456e-05,3.6331528,6.4622979,46438,Low
5623461912,4.5290040048557456e-05,3.8678216,6.6729625,46438,Low
5437150441,4.5290040048557456e-05,3.6126351,6.6195318,46438,Low
5437150562,4.5290040048557456e-05,3.6375086,6.6247233,46438,Low
1782057478,4.5290040048557456e-05,3.4589516,6.4632761,46438,Low
1782057474,4.5290040048557456e-05,3.4319344,6.4629344,46438,Low
3997322500,4.5290040048557456e-05,3.3824077,6.6133426,46438,Low
3997365961,4.5290040048557456e-05,3.3845145,6.6135197,46438,Low
4441725420,4.5290040048557456e-05,3.2550042,6.6759563,46438,Low
11330623464,4.5290040048557456e-05,3.2204407,6.5420258,46438,Low
1577180825,4.5290040048557456e-05,3.5633014,6.6099653,46438,Low
4541343621,4.5290040048557456e-05,3.4566755,6.6604631,46438,Low
6810841020,4.5290040048557456e-05,3.5665113,6.4779644,46438,Low
4417418949,4.5290040048557456e-05,3.2821117,6.6691832,46438,Low
10175580871,4.5290040048557456e-05,4.2134149,6.418971,46438,Low
2297503904,4.5290040048557456e-05,3.1714206,6.5053717,46438,Low
1491927605,4.5290040048557456e-05,3.3242211,6.6480135,46438,Low
5431413358,4.5290040048557456e-05,3.5666869,6.669981,46438,Low
5606103276,4.5290040048557456e-05,3.3277725,6.648431,46438,Low
6810872286,4.5290040048557456e-05,3.4280274,6.4451461,46438,Low
6810666651,4.5290040048557456e-05,3.5180363,6.4333918,46438,Low
1491927625,4.5290040048557456e-05,3.3257236,6.6464028,46438,Low
7330430992,4.5290040048557456e-05,3.4247555,6.4583419,46438,Low
4368163700,4.5290040048557456e-05,3.1619675,6.4899668,46438,Low
6816330729,4.5290040048557456e-05,3.55315,6.4334424,46438,Low
4417418829,4.5290040048557456e-05,3.2781865,6.664495,46438,Low
1583391268,4.5290040048557456e-05,3.3541869,6.460494,46438,Low
4403429842,4.5290040048557456e-05,3.3681651,6.5886786,46438,Low
5448147138,4.5290040048557456e-05,3.5334186,6.5547168,46438,Low
5448147129,4.5290040048557456e-05,3.5312702,6.5547678,46438,Low
11763676920,4.5290040048557456e-05,3.25116,6.4394065,46438,Low
4403430157,4.5290040048557456e-05,3.3863025,6.6074895,46438,Low
4453660614,4.5290040048557456e-05,3.4807062,6.6082587,46438,Low
5582068776,4.5290040048557456e-05,3.1999307,6.5143002,46438,Low
8915862630,4.5290040048557456e-05,3.2621134,6.5983388,46438,Low
1485257334,4.5290040048557456e-05,3.3687377,6.6345514,46438,Low
5499276991,4.5290040048557456e-05,3.5558662,6.5485531,46438,Low
5499244458,4.5290040048557456e-05,3.5509155,6.5381699,46438,Low
5436692233,4.5290040048557456e-05,3.6034104,6.6342333,46438,Low
12048633603,4.5290040048557456e-05,3.8891508,6.4393845,46438,Low
2276899749,4.5290040048557456e-05,3.3672479,6.5150472,46438,Low
5482968057,4.5290040048557456e-05,3.6155893,6.5856531,46438,Low
10297630032,4.5290040048557456e-05,3.6208156,6.654528,46438,Low
5431140013,4.5290040048557456e-05,3.562852,6.6565919,46438,Low
3891720951,4.5290040048557456e-05,3.9968893,6.6278709,46438,Low
4372474993,4.5290040048557456e-05,3.256273,6.6112429,46438,Low
4392726990,4.5290040048557456e-05,3.2863978,6.6067346,46438,Low
4410312755,4.5290040048557456e-05,3.2139527,6.5554267,46438,Low
13467859607,4.5290040048557456e-05,3.5164212,6.4561003,46438,Low
8733842143,4.5290040048557456e-05,3.5115535,6.5684055,46438,Low
5431413180,4.5290040048557456e-05,3.5623464,6.6701009,46438,Low
10151261493,4.5290040048557456e-05,3.4701968,6.6198183,46438,Low
3291863851,4.5290040048557456e-05,3.6147984,6.4483818,46438,Low
4417418882,4.5290040048557456e-05,3.2744032,6.6634024,46438,Low
11922253297,4.5290040048557456e-05,3.3611896,6.4697018,46438,Low
6816330725,4.5290040048557456e-05,3.5511616,6.4330203,46438,Low
4357964991,4.5290040048557456e-05,3.1727004,6.4725583,46438,Low
4450860416,4.5290040048557456e-05,3.4881029,6.6353884,46438,Low
2297225480,4.5290040048557456e-05,3.273381,6.4377683,46438,Low
4414802379,4.5290040048557456e-05,3.4052283,6.6075898,46438,Low
2297503876,4.5290040048557456e-05,3.1808671,6.5011665,46438,Low
4395314111,4.5290040048557456e-05,3.2317793,6.5915025,46438,Low
5550582559,4.5290040048557456e-05,3.5912995,6.6042051,46438,Low
13354998598,4.5290040048557456e-05,3.5372744,6.4306986,46438,Low
13332933372,4.5290040048557456e-05,3.7858629,6.4764395,46438,Low
5388470167,4.5290040048557456e-05,3.8811417,6.4399224,46438,Low
1472612385,4.5290040048557456e-05,3.3794972,6.4427676,46438,Low
9016857343,4.5290040048557456e-05,3.9397694,6.6068415,46438,Low
5428829900,4.5290040048557456e-05,3.5736506,6.4283795,46438,Low
4347175444,4.5290040048557456e-05,3.2437783,6.5703299,46438,Low
5606316641,4.5290040048557456e-05,3.3544901,6.4589031,46438,Low
10174372081,4.5290040048557456e-05,4.3309811,6.4039352,46438,Low
4345980459,4.5290040048557456e-05,3.2274268,6.5238199,46438,Low
